ipst,wallclock
icg6cu010,1713.0
icmdp9080,355.0
ib1t02020,3509.0
ie8d11aeq,365.0
idut93mvq,24.0
iaai02qhq,169.0
idr109ptq,165.0
iege04020,255.0
iduy06rmq,65.0
ichda3fxq,81.0
oc84090z0,27.0
icau14haq,1238.0
ibqq33xaq,205.0
ibbt02c2q,42.0
ib91kfhiq,801.0
obws18wcq,14.0
id2f06uoq,2904.0
idxp02010,126.0
idw1070b0,332.0
ic74atxxq,745.0
iccz78suq,50.0
icftana1q,531.0
oc2b02060,46.0
ibyb10020,2207.0
icii56f7q,767.0
ibjb02u6q,93.0
ic8k09020,231.0
ibu858g3q,22.0
idp161efq,1105.0
icg6a5f1q,564.0
ib4v17pwq,258.0
iac772abq,39.0
ib4a68010,1895.0
labq010d0,12.0
iddb08c4q,526.0
iacr02z2q,283.0
ie37dac2q,139.0
ibu803jfq,21.0
ibcd330i0,503.0
odfa01jbq,16.0
iec0a8010,3450.0
lb3e40r2q,22.0
ible14ctq,33.0
ibc1e4f7q,625.0
icpp36f0q,205.0
ib8e63kkq,72.0
icim02deq,296.0
icii26jrq,773.0
icjs10010,2123.0
idb830a3q,37.0
icux05ubq,65.0
lb5n38qfq,14.0
ib915d010,810.0
iaat01030,1512.0
icdx33udq,780.0
idcp03010,14926.0
ibuc010c0,191.0
icrw070a0,293.0
ie1315llq,1795.0
ic74a9cdq,675.0
ibch01tvq,49.0
ib4904010,5573.0
icq998010,1925.0
ie1c0u010,847.0
ib1b84030,310.0
ie0d44niq,33.0
ocvs04010,79.0
ids0c0hyq,74.0
ib6o30050,1915.0
ieav08e8q,1395.0
j8hm06joq,44.0
id0k49010,1987.0
ickq02020,2745.0
ibbs10k1q,249.0
idp41ojqq,1024.0
la8m01l3q,103.0
ie7l06m0q,177.0
iegj07a1q,526.0
ibqo11010,1154.0
idot0xtiq,867.0
ibc144ydq,448.0
ib918h010,855.0
ie0l01hhq,63.0
ibu932010,2334.0
ibzc11jbq,730.0
ibex05040,1901.0
ibfd17030,2183.0
ie1a30c3q,21.0
lb1o01lyq,11.0
idgq120h0,362.0
ie1hb1imq,1062.0
idxf01020,7385.0
ibeuhsaxq,74.0
idow09010,6822.0
ib4w06yvq,120.0
idci12dgq,1714.0
j8qd01020,113.0
idp621y6q,33.0
ict902ukq,54.0
ieg811lwq,163.0
ie0d36acq,33.0
ich601ipq,97.0
ibjg03u2q,116.0
o45933040,86.0
icpw12010,1762.0
ibld29f8q,38.0
ibm610eoq,117.0
ibfi04030,2322.0
ie1u0q030,243.0
idr106l4q,173.0
id6m04020,8133.0
ie1c79010,2412.0
ib6wd6060,3434.0
icok25i6q,84.0
icnk01020,1894.0
ic2m12ufq,110.0
idc905vtq,818.0
ic3i13050,3536.0
idp602kuq,2408.0
idot39vyq,584.0
icf803010,6185.0
iaal01030,1605.0
ie7h01080,287.0
j8r004010,3491.0
iddo07nmq,78.0
icoc13h2q,250.0
ib4w01i9q,150.0
ibu401o3q,108.0
ibwfj3npq,516.0
idv103kvq,2479.0
ibsub5cfq,85.0
iebi06020,2416.0
ob1001b2q,21.0
ibct48fpq,21.0
ibzf07010,2025.0
odbul1mhq,18.0
icaj10ipq,1403.0
idvz01ylq,3026.0
id0b1f010,1843.0
ibts47040,2091.0
ibct4ezpq,26.0
o53306010,48.0
ibu951010,2326.0
ido206010,475.0
ic9t45akq,150.0
ie1h24g3q,1017.0
iegj71010,1436.0
idid02szq,140.0
ibu309w7q,49.0
lbujm1elq,21.0
ibwm27010,7114.0
icftaw010,1694.0
ic1r45faq,148.0
ibcd4a010,398.0
ibc504vaq,718.0
j8qu01030,202.0
idca83010,1505.0
iaai03sqq,196.0
icml05030,2338.0
idi516o6q,164.0
id0i3kl6q,957.0
ibwb08akq,935.0
la9k03eoq,17.0
j8ivb1rkq,29.0
ibf114040,2131.0
icdx2t010,4128.0
icoc14h6q,306.0
ib2k10o8q,192.0
id0r0uk1q,2050.0
icfde9qrq,1550.0
lcao63ceq,41.0
ibdy03v1q,47.0
ib4w01ioq,165.0
ich312090,345.0
ic7497i9q,673.0
iciw02060,603.0
ibu819b4q,20.0
o5gj4v010,27.0
ib770b010,91.0
ibrf04b6q,804.0
ie3e01040,3569.0
ic1368h0q,956.0
idkv42020,757.0
idgg28010,3108.0
iaby02y9q,1539.0
ibxa80hrq,116.0
obxq010t0,36.0
obxwa1040,29.0
id5l01010,7022.0
ic1ra8kyq,152.0
ic3m37vuq,725.0
icdm52050,1839.0
lbry01hkq,33.0
icok25i8q,133.0
ic2o03040,2546.0
icss02jcq,245.0
ibu813qsq,31.0
idj601mjq,62.0
ibg001m3q,176.0
idgq040a0,226.0
icq955a2q,580.0
idus43010,2612.0
idbh31020,133.0
idv404b0q,1200.0
icfc56010,1691.0
idms05t1q,100.0
ic7h66b5q,894.0
ieh801020,466.0
idiy10010,52.0
ichl04f4q,96.0
icsh10l4q,297.0
o5ja02jjq,17.0
ieec11020,2155.0
ibxb13010,784.0
ic3m53nhq,512.0
ibt2a6040,1665.0
idp603f6q,2854.0
iec303020,468.0
o48b92010,34.0
ibc601gxq,723.0
ibfr04030,2360.0
iegg03zeq,164.0
lb6b13qoq,19.0
ibug0c010,1759.0
ibbszbnoq,203.0
ibuc41070,327.0
id0b0c010,2011.0
idy62cgjq,148.0
ibwk04d5q,38.0
ib918ac0q,385.0
ie7l12rhq,80.0
icph3e010,2739.0
id2f19ouq,40.0
idmg03ubq,166.0
j8uw27040,78.0
icn816m9q,1150.0
iddb15chq,123.0
ieav02b4q,1159.0
ic7441ggq,819.0
ib91k1jcq,456.0
ibwb12q1q,929.0
iblb6nsqq,888.0
idgb77020,2407.0
ie9m0s010,1862.0
icq108hwq,41.0
ibol03cxq,165.0
ibh708ofq,36.0
icwz48010,2177.0
ie4i18fhq,1228.0
ichz02atq,237.0
j8uw30010,66.0
ib4w08h5q,159.0
iedh34010,3920.0
id0d34mxq,34.0
ie37a5l5q,210.0
ic5y09jyq,1566.0
idv714lbq,1309.0
ibcd4a080,584.0
ibu97p010,2659.0
id0i1uzkq,1057.0
ibc306rms,1446.0
ie7g09t9q,582.0
ic2m08fxq,118.0
idy62lcfq,95.0
idgq06080,337.0
ic8k06btq,715.0
la9k03d1q,20.0
idbh32020,224.0
iciw02020,697.0
ib4w09wcq,99.0
idvp03rzq,92.0
icpf08v8q,49.0
id9o24ccq,371.0
ibh723fvq,43.0
icauzr010,2216.0
ie8513n4q,517.0
idb784nuq,1072.0
la8q950e0,13.0
ibtt3dcgq,73.0
lc9p04ueq,14.0
ib91e3010,645.0
ic6di3exq,171.0
ie8506f3q,542.0
icii62q4q,803.0
ie376argq,229.0
icd701030,278.0
ib91apgrq,790.0
iegj2w010,1638.0
ie1a15coq,22.0
icqr04fkq,909.0
idr805010,4678.0
laaf1a010,896.0
icvba3chq,268.0
id9927ggq,64.0
ocbv010s0,37.0
ie1h04spq,733.0
iehl10xuq,182.0
j8i0a3dwq,1656.0
icdm10070,2199.0
id0d79cfq,40.0
icoc16ihq,314.0
icrz36hxq,139.0
idms10nvq,154.0
idw108070,324.0
ic6dafm2q,97.0
iaai02rkq,172.0
j9bc59wnq,1818.0
ictn06010,215.0
icft98010,1375.0
idox02hrq,81.0
idow02010,10227.0
ibc307req,1509.0
ibct52w6q,32.0
id1x10dhq,1537.0
id9o45cxq,195.0
ie130ce8q,1966.0
ic5lm3yfq,40.0
icd007fmq,123.0
ibs5a5krq,861.0
idwm05010,564.0
idup74jjq,1074.0
ibc1b4o3q,409.0
idja02020,380.0
ibh714f1q,22.0
ibh718c4q,43.0
lbgj02toq,35.0
idwc32c7q,191.0
ie3304010,3940.0
ib91la010,1388.0
ib4a73020,1881.0
id0k69010,2022.0
ibca89c0q,983.0
ib3821bvq,112.0
j8i09wesq,2084.0
icr325090,614.0
idov36ceq,43.0
icmdr10h0,241.0
ie1314lgq,1900.0
idx505010,318.0
ibh714e4q,36.0
ics451aiq,60.0
ib2e01w1q,96.0
ibp802nxq,45.0
lbe102kzq,41.0
ibxa75lnq,201.0
iccn62020,2154.0
ice1d3y7q,30.0
icii58fgq,796.0
ie190a010,2607.0
idi513rxq,88.0
idor040b0,205.0
icux06voq,57.0
icr3a3040,342.0
icgy23dnq,1365.0
id9o18upq,41.0
idp1b4i7q,1084.0
iege01030,222.0
ibwe10030,112.0
ibct04w1q,32.0
idov73z2q,40.0
ibrf04b4q,629.0
idut18j2q,36.0
iduy35snq,291.0
iblt3fcaq,61.0
ics335dgq,1514.0
ibwi05stq,45.0
iciih5sgq,735.0
id5d09gsq,298.0
ie1t04qkq,47.0
idps01050,329.0
ib8c5utgq,636.0
iblk85qlq,2920.0
idci29cgq,1673.0
id0nc1deq,1033.0
ic3706010,2519.0
ic3s83fxq,222.0
idjw01030,5301.0
id0b07010,990.0
idwc44xcq,167.0
id9643010,2530.0
idio03020,2400.0
idc771cpq,979.0
icau1e020,2372.0
iduy05qpq,65.0
idut75zqq,25.0
j8q9020n0,160.0
j8qr02030,89.0
ie2y03030,1444.0
lbsk01wjq,12.0
idp40i010,2232.0
icq91a010,1921.0
ibh706hrq,61.0
ibevelmgq,966.0
ic6x9j010,2146.0
iciu19iqq,161.0
ibwjgbf6q,1020.0
ican09g7q,125.0
ie7s01pnq,741.0
j8qr02050,109.0
ib2k84yiq,188.0
icto04sgq,1541.0
lce40uytq,58.0
ib913u010,1557.0
ice111tkq,787.0
idja67010,1399.0
ic4431010,10793.0
ibwl89tnq,62.0
ie7y08a8q,86.0
idy61uv3q,165.0
ic4544a3q,39.0
ic6da7caq,152.0
icme30030,2120.0
ibcubab9q,50.0
idb761o2q,628.0
iciig8k9q,750.0
idot49010,2408.0
idme01uwq,65.0
iac577meq,1257.0
ic3m75gjq,27.0
icle01020,3510.0
ics320cpq,1423.0
la8m01krq,91.0
ibu864ilq,33.0
ics332iwq,1047.0
ie1b03wuq,114.0
idca1xtjq,1031.0
ieaq06e0q,343.0
la8p010f0,15.0
idms01w1q,171.0
ib2s06k7q,189.0
icha18a9q,176.0
icok30taq,90.0
ocbv01090,45.0
id2f05dpq,3208.0
idy606g2q,199.0
ib91n2010,1050.0
ibh706fuq,59.0
j8rq10020,4383.0
idy614jvq,124.0
ics485t4q,31.0
iaatb20a0,1637.0
ib91o9010,622.0
ibx201oyq,583.0
icz602010,5008.0
j8ig01hqq,35.0
iege070e0,302.0
j8db03010,5548.0
ic1r37fwq,207.0
j8qo16010,132.0
ie9q02hyq,490.0
ie0l28v5q,318.0
ics343lzq,1097.0
o57b01020,100.0
ibnz02eyq,64.0
ib91jctfq,415.0
od0ma9040,19.0
icphry010,2562.0
id0b13010,1929.0
ieg810w4q,2541.0
id9903v3q,41.0
ie7h02070,317.0
idv111ehq,1215.0
lc1v11xaq,39.0
ic9t45afq,153.0
jcx604010,10397.0
icok23daq,92.0
iaau410e0,318.0
iben04h9q,1543.0
icii02e5q,795.0
ibtp06a4q,686.0
ictn08veq,895.0
icoc17klq,55.0
o5hkef040,54.0
iefkw4xjq,1008.0
ibwb13ruq,1280.0
ie1u57050,355.0
o46p7u020,55.0
icr201zvq,86.0
iec313040,330.0
ie1959010,2661.0
icpw73010,1939.0
iduy15oqq,452.0
ic5y09juq,1593.0
id0f12010,11802.0
ic6dg5myq,155.0
iaak33p7q,16.0
ice194o7q,805.0
ibbst1buq,123.0
obo0a3010,36.0
icss01cfq,221.0
ib9j49ftq,1534.0
ich108nwq,1261.0
ibh714jsq,46.0
o4qa040d0,47.0
la9k03ebq,23.0
icpw30010,1921.0
idy653geq,152.0
idnza3vyq,48.0
ics405d0q,154.0
ibuc420a0,334.0
ido969010,1865.0
idov20q5q,35.0
iduy10n6q,460.0
id0r44ppq,1941.0
ib4w10gsq,117.0
icmd24mfq,171.0
idg204qqq,57.0
o5ee120d0,50.0
ibcta1a3q,40.0
iby406040,2790.0
j8c103010,55.0
ibwz01guq,366.0
ibu304d2q,33.0
ibtx94b6q,1110.0
idf001010,639.0
idko33kxq,301.0
idci17cpq,1495.0
idwg62a3q,1032.0
idov79eoq,30.0
ic9t14inq,227.0
ibld0xa9q,45.0
ie0d39t8q,28.0
lcao2xhvq,45.0
ibvk030a0,204.0
icau85ixq,952.0
icpf33ktq,52.0
idp101i7q,1032.0
ldv010080,114.0
id5g01040,3508.0
ibcn03abq,964.0
j97c21h2q,1684.0
ibeujeu7q,1080.0
lbiy97zaq,20.0
icuq25020,1514.0
oc1f01tzq,18.0
iegk44010,1559.0
idb004v6q,187.0
idp124axq,1123.0
ibwh10010,85.0
ibbsc0t6q,215.0
ob4h06srq,17.0
ibc121ymq,677.0
ibla02thq,1147.0
ib2k91q9q,74.0
id9906z3q,55.0
ie4503020,2535.0
iboi6mufq,1458.0
ic4543cbq,36.0
ibxa61jfq,213.0
ibca87wcq,1459.0
lc4e67tvq,71.0
icgy07cxq,1257.0
ibqq31p6q,214.0
o4dv01070,61.0
ic4522cfq,38.0
lb8r1rf0q,36.0
idb851a1q,21.0
ic451alrq,36.0
iaaxp3010,1456.0
lb2a21ehq,21.0
ie1qb1dmq,233.0
ie0l08paq,55.0
id2l02t1q,675.0
iblc81hlq,666.0
idvz23eqq,1813.0
ie1c0yamq,1205.0
la7807dtq,74.0
icq10foiq,38.0
idnz03kcq,41.0
icck01030,709.0
ibxa43eqq,135.0
ib5s010e0,1540.0
icg6dt010,1062.0
ibfkb0p9q,1220.0
ib3504rfq,193.0
idir10040,1669.0
icdm47040,2627.0
ie1u64040,329.0
ibbsz1f9q,219.0
idow14010,6638.0
ict708nwq,104.0
idvie4060,4089.0
idp639izq,1385.0
ice058ycq,27.0
ice1d4aiq,639.0
ic8z18h5q,767.0
ibca34edq,742.0
ie4n83030,2240.0
ibfi04040,2160.0
ibu928010,2335.0
idc70a010,1937.0
j8v606050,84.0
icp003020,3586.0
iduv12060,38.0
ido208010,317.0
lbho62p5q,14.0
ic6dg3l3q,67.0
idbh36noq,108.0
icwy25ogq,61.0
ic74c8010,1250.0
ie1h54vfq,733.0
iboi5afzq,1965.0
iben03csq,1499.0
icii50cjq,669.0
ie0l14hwq,455.0
icq179kyq,23.0
lce36wuaq,65.0
ie4114040,947.0
ibj210uoq,963.0
lccp01ijq,19.0
iccz80kjq,29.0
ibg001fjq,79.0
idb401030,1441.0
ib8d0dcaq,90.0
idnt05enq,701.0
ib3804ujq,82.0
icr3a6030,324.0
icwk04030,2286.0
ieg663kbq,2236.0
ictj46020,2950.0
ic6di3eyq,125.0
ib4v21glq,168.0
idp098fzq,2111.0
j8i0c7pmq,1766.0
ic451altq,36.0
ich307050,84.0
ibs328030,2023.0
o53805010,54.0
idnza3xeq,58.0
ibu908010,1463.0
icr808ffq,1313.0
ibxj08n0q,2198.0
ibu90d010,2328.0
idy60ieoq,169.0
ido985dtq,751.0
lce35wuxq,57.0
idce02040,49.0
icpw2rdnq,437.0
idb882njq,33.0
idy63tfbq,140.0
ic5m2y010,1453.0
ie181zimq,868.0
icqr51onq,876.0
icmd53020,364.0
idy61kwnq,143.0
o52f48030,71.0
ibeuhtccq,1005.0
o5gj4u010,29.0
ibbsf2izq,741.0
j8sb11030,3834.0
ic6da4rhq,84.0
ib91epviq,770.0
idb862e7q,22.0
icxx12020,2413.0
icgy04cxq,1244.0
icjf03010,2025.0
idupa4r3q,665.0
idah10010,3647.0
icjg02010,2161.0
idjt12040,2543.0
icrv04020,1229.0
idl852010,1884.0
iduy17pgq,495.0
idy63mh3q,169.0
ie2v06010,450.0
idy622jyq,138.0
ic6dk1lnq,156.0
ibu9ei010,2534.0
icau72nhq,1155.0
j8qj02040,105.0
ic5ld4xaq,835.0
id0i54010,2194.0
ic1120030,1771.0
iefk11i6q,972.0
ida9290c0,2434.0
icmp03hhq,682.0
lboz3shkq,79.0
iehl09wcq,138.0
jdh962010,5876.0
icr321030,501.0
oclc02030,48.0
icf848010,6060.0
ie7l08tqq,152.0
ic74a8010,1437.0
ibh708osq,46.0
idb007wtq,67.0
lbqk01f0q,17.0
ie8606aoq,117.0
idp151zeq,1126.0
ib6we1020,2895.0
oc0m04pyq,18.0
ie8d09x1q,427.0
idvz21cyq,39.0
ic4917afq,50.0
lb8s5kcpq,57.0
ieh305030,1006.0
icmdp80b0,352.0
ibt401050,323.0
iec045030,3300.0
idxb21010,2842.0
ie7j01kpq,108.0
icux03e2q,43.0
ie1b18kzq,162.0
ic4510pjq,37.0
j8uw53020,45.0
id5o25020,1937.0
idh002o7q,472.0
idwi10010,2135.0
ie0l23oxq,363.0
iacr01joq,536.0
ibfe11040,2113.0
idda02auq,205.0
idp131p2q,1109.0
icmd73020,415.0
ibca50zdq,994.0
icux02cqq,62.0
ie5ce2070,6429.0
ic3s82fmq,196.0
lbb817i5q,21.0
idgq63050,395.0
ibc307smq,971.0
idcj06lgq,1495.0
ibbsy4myq,108.0
idp617v0q,1777.0
iege010e0,208.0
idy60kttq,133.0
ib91afvwq,769.0
idcg03aiq,1184.0
o4k1jq010,38.0
idp517zwq,2008.0
iaaud10g0,255.0
idy62jmwq,124.0
idwc53jvq,204.0
ie3b64020,545.0
ib2k16mcq,175.0
icd011ciq,195.0
ibm610esq,118.0
ibfi10030,2166.0
ieib01nzq,102.0
ic5s16040,348.0
ibol02c5q,183.0
ibct68o7q,22.0
icsv03020,2435.0
icoc13gwq,282.0
idov0ca5q,42.0
idp620l3q,39.0
ibdp01010,824.0
ocv5c10c0,36.0
ie1b47010,754.0
ibfp04030,2109.0
id0n74v8q,701.0
idnzm3mgq,45.0
o5gj4x010,28.0
ied519lhq,166.0
icxk05010,9309.0
ie7h110e0,219.0
o58ob80e0,52.0
iciu17wnq,801.0
ie8612grq,171.0
ibbs40040,294.0
icnu03040,1999.0
ie4e29zeq,751.0
iduy19qvq,453.0
idy64jd2q,141.0
ieg818guq,173.0
id3z04csq,50.0
ic0587010,4530.0
iclt23020,1832.0
ic8x17030,2551.0
id9o25yoq,198.0
ibcd64080,330.0
la8m01lyq,105.0
icwy01hlq,34.0
ib3d09jtq,719.0
o49q02040,66.0
ibts21040,2132.0
iehr02lzq,942.0
ida908kiq,744.0
iehl01kmq,152.0
icii60s8q,805.0
icnl04060,3064.0
ib5s030f0,1994.0
icnb25040,1965.0
ib2k04qfq,181.0
icze06o9q,511.0
id1lb4t9q,167.0
ibkf10slq,588.0
ib3819akq,150.0
iaab17d2q,803.0
icok12vtq,97.0
icfcb4010,1605.0
idjo06bcq,555.0
id1x15whq,1591.0
icdm17060,1994.0
idp524eiq,80.0
ie1h21d3q,861.0
idov0pw7q,35.0
ie1a05cyq,3431.0
iebj74010,1255.0
ibh706ddq,56.0
lbuhx1o6q,48.0
idaz03guq,643.0
ib91h7010,560.0
ie0d1ekrq,32.0
icq101kxq,30.0
o4si04040,111.0
lbk321txq,21.0
ibh716ziq,24.0
idc706010,2112.0
j8j8a3jiq,47.0
idwc41imq,144.0
ics328d3q,37.0
ic3t60mwq,956.0
iciig3mpq,711.0
ie1873010,2563.0
ib91gt010,863.0
ib4w07j1q,158.0
idi510sbq,128.0
j8i0cqamq,1905.0
idot1t010,2387.0
ids0a0d1q,150.0
iehl07tyq,162.0
ib3m51020,4254.0
id7d01010,3929.0
o53302020,43.0
icfca6jtq,446.0
iehq09pfq,458.0
ib2k02fyq,190.0
ib4v29kqq,230.0
ib919f010,876.0
idcd15q2q,144.0
lc4d0hh2q,63.0
ic4306jfq,2311.0
la9k03zkq,26.0
lce313jaq,74.0
ict103w2q,696.0
ibwn06txq,380.0
j8ux05czq,1573.0
ictn18myq,991.0
ibw910u4q,114.0
ib3819aoq,175.0
ice041a1q,41.0
ibqi02030,341.0
id0b60010,1553.0
ibbse0n3q,117.0
idwc36dsq,201.0
ib91ij010,1038.0
idq210010,2373.0
ib9178010,1372.0
idme01shq,43.0
ib916i010,1057.0
j8i0bqspq,2058.0
idyw31vgq,546.0
idmg10ncq,123.0
ids0b1uzq,172.0
j8i0a8bjq,2526.0
iac750wwq,38.0
idy641b9q,147.0
idca81010,1937.0
idy676iuq,183.0
lb4r09jvq,16.0
idot0xthq,648.0
idpya5h6q,251.0
id7r19010,356.0
id9929jiq,38.0
icfdn3g1q,1865.0
la8p010r0,14.0
iclt39020,1526.0
icdz01dgq,37.0
icpf13pyq,460.0
idxpc5010,123.0
ibo401flq,75.0
iac514cbq,1298.0
idcj02djq,2361.0
ibv526tzq,1303.0
id0d50fjq,37.0
icrz21daq,150.0
ib91a9010,1082.0
ie1b32zpq,167.0
ib2k70k4q,66.0
ibbst5srq,126.0
ibh714gxq,43.0
ibr012izq,704.0
ichc020e0,86.0
idr108orq,235.0
idpyd2u6q,385.0
ib3w19010,190.0
lce35izaq,75.0
id9o10g3q,69.0
ida404040,5092.0
ibu80nk2q,23.0
icwz55010,1824.0
icim07geq,224.0
lbuke4jvq,57.0
iby814020,129.0
idy60frsq,86.0
iac566biq,873.0
ib2e02z7q,205.0
id0k50010,1822.0
icr3a2020,330.0
idb80micq,39.0
icpf22glq,413.0
idci08r3q,1363.0
icok38rlq,186.0
o57r02030,182.0
ib91jm010,1342.0
ible06dvq,30.0
ibwi02070,81.0
ibmd21prq,1236.0
lbbda1tfq,25.0
icqr84rlq,840.0
ie1846y7q,1192.0
ibld19zkq,36.0
ibct2obuq,37.0
iboi6egtq,1109.0
ie8507g1q,748.0
icze18k8q,538.0
ic6j10lsq,102.0
j8hqdffuq,1385.0
ie1c57010,2280.0
obbc10m9q,16.0
ief737vjq,23.0
idiy16040,83.0
ibuc12050,196.0
ibew5gapq,1115.0
idp40fnhq,783.0
ibct45rlq,21.0
id9o13siq,67.0
lc9w03jjq,17.0
ich304050,304.0
icha02ijq,176.0
iegg04d4q,191.0
idcd24i2q,62.0
ibld31dlq,40.0
ic450va2q,39.0
ib1f40030,3389.0
idiy09040,75.0
j8uq700k0,97.0
idx5a0020,239.0
iefse2070,3732.0
idy681znq,163.0
idgbr9020,2665.0
iegj41010,1758.0
ieav13020,1687.0
idcp13010,8546.0
idt401o9q,64.0
o5bn51050,110.0
ibvh07010,2499.0
o4ax92030,41.0
lbui05a8q,14.0
icx705jcq,198.0
iehl01kuq,204.0
ibol04enq,186.0
ido91c010,1760.0
idme01voq,42.0
icqs03gsq,2255.0
icn184bdq,792.0
ibu9b2010,2897.0
icphav010,2867.0
ic9t35lvq,154.0
idkf01040,2072.0
ibld27k2q,38.0
ic3k01qsq,681.0
ibh714ejq,34.0
idzv04ciq,627.0
ictj51nlq,1586.0
ic74a0010,1798.0
ic3md3stq,443.0
ocoq03010,36.0
idwf03roq,213.0
ibwz01gqq,453.0
ie4i10020,4294.0
j8i0cgo3q,1875.0
ibxa78ovq,186.0
ie8c02mqq,168.0
ibmr51uwq,92.0
ib4a74020,2095.0
iduy14ojq,464.0
idwi3uwbq,784.0
ids0h0040,312.0
idnza3r4q,67.0
idwc31dlq,201.0
ic5y21zuq,1442.0
lcavw3nuq,20.0
lbui11emq,14.0
ief716hrq,41.0
ie8512mpq,637.0
ic8v10ghq,255.0
ibu98m010,2180.0
icq955a8q,842.0
ib6wr2020,2185.0
idp542atq,112.0
idx5a4iuq,182.0
ibtmajbxq,967.0
ieg808ssq,140.0
idxfb5020,1963.0
o4fx040n0,53.0
ie4a02010,178.0
ibh708qpq,37.0
o5h610030,78.0
o48b2t010,34.0
id0i76a5q,656.0
id0r47blq,1461.0
ie1hb1idq,1177.0
j8tq07040,74.0
o48b04010,29.0
ic5y13g1q,1306.0
ie1c0yaeq,442.0
o5fx7u040,36.0
ic8x15030,2985.0
icg682010,1808.0
icdxd7010,2087.0
ida913asq,822.0
ieaq07eeq,50.0
id8i16moq,758.0
ic8k14jhq,825.0
lb5b08ynq,18.0
idmg08bmq,123.0
ie8c02msq,130.0
icrn01040,62.0
iccn63020,2086.0
ib6103020,5497.0
id9o32boq,461.0
id0n63kaq,22.0
icas1j010,2558.0
icwk10030,4331.0
iaau51060,302.0
o5ik01030,29.0
idg224loq,36.0
icir09eqq,123.0
icds04e0q,199.0
ic4537a2q,39.0
idwc35ovq,204.0
ie6k07y5q,321.0
ibc611ygq,30.0
idy60zt2q,119.0
lc4e50soq,76.0
idme01xoq,43.0
ie9m05sfq,1499.0
ic3u12080,471.0
ibbsr5d3q,133.0
lbhx61n2q,20.0
idxb39020,2269.0
idvz24cks,1768.0
idv102o2q,3633.0
ic5s15090,334.0
ic8x14030,3066.0
idx5a5040,299.0
icmdp30d0,473.0
icn151srq,986.0
iegj2xx6q,667.0
ibbsz8qwq,205.0
iboe3ckiq,1414.0
iehl07u9q,182.0
iduy03nbq,63.0
idp164hnq,1013.0
ibxa82ctq,117.0
ic8k04v4q,650.0
id1la4r1q,101.0
ibbsy3mfq,150.0
ibu95g010,2071.0
ib5s070c0,1535.0
idov74a2q,41.0
ib2k83wlq,158.0
idcd21gnq,136.0
ibcz21doq,351.0
ido209020,459.0
ie8604d6q,141.0
id0f22010,11969.0
icn157k1q,720.0
icmf02vdq,240.0
ic1rf5v1q,231.0
idiy08010,58.0
ibla02ttq,1008.0
j8v608080,78.0
ibw902d2q,108.0
idcd04ysq,57.0
icii66qpq,784.0
ib91fjwfq,581.0
iehm01ndq,303.0
iccz77pxq,29.0
o5ej01070,66.0
ic0520010,2566.0
ibf414040,2032.0
ibh706fpq,51.0
idnza3vqq,54.0
oa86031a0,41.0
ibcz22fhq,275.0
ib4w09vwq,180.0
j9aj18010,15297.0
idj304cwq,51.0
jcrf02wlq,105.0
lbhx70tmq,20.0
ic6j07j7q,122.0
idg225mcq,52.0
iedt03050,2683.0
idp194izq,1110.0
icgy18c3q,1196.0
ibyt06020,1992.0
o5fx4r020,38.0
iabv01060,1038.0
ic5y17feq,1297.0
icii91jgq,789.0
idus03buq,156.0
idxpg9010,118.0
ieg816f8q,1700.0
idlh03010,102.0
lb4m03drq,16.0
ieg808suq,187.0
ib91eravq,453.0
ibod01jcq,41.0
ibrl02aaq,827.0
idca2y010,2298.0
ib91ed010,651.0
lcao64gxq,32.0
idwi33010,2018.0
icg659010,1500.0
icftcen6q,649.0
ie4e34afq,741.0
id9928i4q,48.0
ican06cxq,87.0
ibtt47cwq,58.0
iboe2yhjq,877.0
ibbs21dlq,341.0
lbsk04djq,15.0
j6fl6ablq,78.0
ie0d56siq,26.0
ibxa61jhq,207.0
icxl02e4q,112.0
ic1r19lsq,210.0
ie9501010,1856.0
ichda7020,611.0
icau03yrq,837.0
ichl02c0q,105.0
idg269k9q,309.0
ldnr01010,104.0
iboebluyq,1101.0
ibxd90xwq,241.0
idcd27i0q,128.0
ibu408flq,213.0
ie5h10010,3287.0
oa8d020f0,37.0
ibsl18050,92.0
icq10lo1q,33.0
idmg12koq,163.0
ic3t46bqq,976.0
ibxa31shq,208.0
ib6w42020,779.0
ibcy40ilq,85.0
ief716hpq,39.0
ie7y01010,193.0
ibrma9010,1791.0
icii67qcq,794.0
ib2k07a9q,51.0
idy648l3q,144.0
lc8l04usq,38.0
ich306060,337.0
icmk05040,3656.0
idmg07nhq,150.0
ic0502o5q,719.0
lc8304d4q,15.0
idwc35p3q,203.0
idx503030,312.0
ibct3eplq,31.0
icft59010,1704.0
o4ax48030,32.0
idyi02prq,482.0
idy63xbvq,131.0
lbovnftgq,36.0
idot1k010,2102.0
ibtx54vfq,1099.0
ibh714i0q,41.0
idas30kiq,1045.0
ics340taq,1627.0
ican09g8q,139.0
idg8a4020,3924.0
id9917fuq,227.0
idox02hjq,125.0
ic5m6jgfq,292.0
j9ic01w2q,35.0
idux75fuq,2546.0
icdm62040,2584.0
icrz19f6q,2281.0
idb734hqq,1009.0
ibcc03040,5322.0
lbpa01ezq,126.0
iaaxq4010,1380.0
ic7v08030,1909.0
idlp09030,2175.0
id1k59010,2696.0
o4c603040,68.0
j8uwc0010,7185.0
