ipst,memory
iccz83o2q,0.4637520000000001
j9av01080,2.802156
j8qh04050,4.229092
ibu614jzq,1.026668
icq142mbq,0.482196
ido91bwnq,1.023768
ie0l33gfq,0.985964
ib3801t5q,0.8383799999999999
ic2i06040,4.207644
icftbk010,1.0259200000000002
la9t01ncq,0.4623640000000001
j8i09tbaq,2.044316
ibca92wpq,1.024236
iehl07twq,0.83814
lbmuh1abq,0.47604
icmd73010,0.870936
icqy01020,0.87608
ib917bn0q,1.02626
ib1b92lrq,0.838976
idy609c7q,0.838556
icn125m6q,2.06238
icpf06tpq,0.987304
idov70jmq,0.480028
ibu9em010,1.027932
o5ft25020,0.507232
iboi6gmwq,2.059936
ibch01tuq,0.480052
ibll61c5q,2.061612
icm602wlq,0.83888
ibyt14020,2.784068
ido923010,1.027404
idot4kfhq,1.025588
icau87020,2.779892
icwy29baq,0.464584
ic0451smq,0.838376
iehc14n7q,2.047672
ibbsj1i9q,0.8384360000000001
id9924dwq,0.464884
ic1308e8q,2.045048
icok32ukq,0.838016
idce12ulq,0.46414
lb8r39bnq,0.470772
idv707wsq,2.047168
icjs03020,2.810664
idgg29010,3.488788
ie0d96ulq,0.483056
idut53ktq,0.482036
ibwm85010,1.026556
iciig1m9q,1.042476
idp508s2q,0.8631719999999999
iaai03ssq,0.838636
ibcua3gzq,0.4596479999999999
idas09ukq,2.063524
ibf810040,2.799392
ichl07tsq,0.870872
ic2u01dbq,1.042552
ie8r03daq,0.8382040000000001
ibct4fhuq,0.480868
iaaxs9010,0.90866
idvp02z2q,2.046304
ie5ce1060,3.052464
idvz21czq,1.0245
id2409030,0.854672
idmg05x1q,0.838492
lb1v14ipq,0.4543
iac779cfq,0.482128
lc0u01qfq,0.455536
ib5734010,0.464584
o57701060,0.481136
ic5w04hwq,2.047404
ic0538hjq,2.0580000000000003
ic4906umq,0.4876359999999999
ibu80ad9q,0.480052
ie1u21020,0.9059
idci37igq,1.023072
ic5xabn9q,0.611816
icrv04010,0.927832
icok19cqq,0.8386
lbqk03f1q,0.456072
icwz34020,2.121216
idxp06010,0.48028
ieg824ohq,0.863608
icm602whq,0.8383719999999999
ibld09hoq,0.481472
iby07j020,3.507892
lbhx17kmq,0.455784
ibf101030,2.782312
id24090d0,0.8596719999999999
ictn08vgq,1.022636
ob1001b9q,0.461904
ibsl17010,0.474448
o4an19050,0.4827
id9o16u0q,0.4830640000000001
idpyc2dqq,0.988272
ib9j42unq,1.023904
ibyk07m9q,0.882576
iacr03xbq,2.062784
ic5y01a1q,1.024996
ie4n0l030,3.502468
idp628ghq,1.023576
ibld0slyq,0.481892
ic2m06f0q,0.8379120000000001
lck118z3q,0.455956
ido506020,1.026752
ie8r01cqq,0.838492
icwb0qzjq,2.064348
iegj24010,1.026508
icim07gfq,1.026408
lb8s4malq,0.462388
icsca1010,0.643696
o48c010o0,0.49568
iduy05r1q,0.464548
icdb79040,0.906712
icls40puq,1.046064
id5o04010,3.493064
ib2s24qbq,0.838672
o42a92010,0.467988
ice181nvq,1.024868
ib8c7bc6q,2.063368
j8q9080f0,0.572652
iciic2apq,1.041116
ic8ea1010,0.4644720000000001
ico405060,4.235868
icd011cpq,0.838268
iduy33s5q,0.4829
ie1a03bxq,1.0236
ib91mpgyq,1.025616
icxk04010,4.717664
ics326jiq,1.0224799999999998
ibwv02040,0.8734639999999999
ib91o0g8q,1.017648
id9o04cqq,0.48206
ldb201040,1.812112
ob15010i0,0.498348
ic6xbvu7q,1.024464
ibu9q5010,1.027388
idu902i6q,1.045732
iduv12020,0.515096
icjl09020,2.780828
icwy08q3q,0.464676
ie1u35020,0.905952
ibqq31p2q,0.8387879999999999
icha20j3q,1.0239200000000002
idx5a1hrq,0.838384
ic0b16ehq,2.06362
ic6xaq010,1.026284
iec305020,0.8597360000000001
idgq10pjq,0.838276
idy60emuq,0.8380799999999999
ibbs30020,0.866608
id0o11kkq,0.8636959999999999
idcj03evq,1.025064
icbr04040,3.505056
j8df52020,10.79
icdm87050,3.506472
idn403kaq,0.987448
idp090smq,1.025112
iccz82n0q,0.46362
ibmd24x4q,1.024176
ib2k0apjq,0.8382719999999999
icfccikvq,1.024652
idf501d5q,0.462512
id0k1sjoq,1.0244
iduy37t9q,0.986856
id0b21010,1.025992
ieag46010,3.540144
ie7h04080,0.854944
ibv505s7q,1.023764
idbhb4010,0.855016
ible07x7q,0.482892
id24040e0,0.854708
ibu859h0q,0.478904
idn117010,11.75
lce417wsq,0.482972
ibg001m5q,0.8378559999999999
icco07030,3.49046
idwi09fnq,1.025372
ice084rfq,0.47968
ico803taq,0.83788
id0o39d5q,0.8633360000000001
idus15nsq,0.863648
idwc31dhq,0.838316
j8sv01010,0.5412600000000001
idxq36030,1.25794
idca1b010,1.02536
icnu06030,2.822052
icqs03guq,1.024468
o4qa040a0,0.500404
iac566bgq,1.02318
icg6a0010,1.026816
ibfr14040,2.781864
iblc21xkq,1.025012
ie375bbzq,0.882548
ie4n09030,2.812408
ie0h03kzq,1.024008
ie193fotq,1.024468
ic6m1r010,1.027656
icbf04020,3.843344
ichf07afq,1.023944
o5el03010,0.487604
id8i10e0q,1.045476
ibbs55hmq,0.8378479999999999
iddn020b0,0.854316
ic7446010,1.02548
ie1c2l010,1.025488
idlx06030,2.8399520000000003
lbiy69r5q,0.461804
ids0b1urq,0.8382360000000001
idnz03niq,0.481408
ibbsq1010,0.865504
o56n02010,0.560732
ic4907bmq,0.481904
ic5y13fyq,1.023748
iebn02020,3.501964
ie8r02hnq,0.8382200000000001
idp164hwq,1.024328
ic3f44030,3.528832
la9k02acq,0.455188
j8q9050k0,0.57184
idaq01bmq,1.046756
idnz03pyq,0.479764
idx5a3vvq,0.838424
ieib01odq,0.8543360000000001
ic5z10oqq,0.8387
la9x03p5q,0.4554760000000001
idn404kmq,0.98656
ibum01080,0.946092
ibzc12ghq,1.042504
la8m01kyq,1.510732
icxl03icq,0.8380799999999999
ics308lfq,1.022668
ich312020,0.465328
idut17jiq,0.482428
icn105e5q,2.061252
idda11ciq,0.8381879999999999
id9929joq,0.988148
ie7h22040,0.854656
idnzm3lgq,0.47978
id2f44eiq,0.464736
ibwm06010,1.028604
idce06020,1.026276
ibbs16kuq,1.0253
j6d512020,0.03
idj302drq,0.46234
ib910w010,1.026368
id0dz4zpq,0.480148
ibyk03dhq,0.8836040000000001
ibc501ojq,0.8379719999999999
o53310020,0.50662
iac532guq,1.023248
icro01yvq,0.8413879999999999
obie01q4q,0.455852
ibu91o010,1.026664
ibwh02040,0.4654439999999999
idx5a1hyq,0.838316
ibct43mrq,0.4812520000000001
ib1b0c010,1.635148
lbs318weq,0.45762
id0d0dl1q,0.48262
ib5s01090,2.337544
ibdy05l0q,0.465772
ibu719blq,1.0465
ie7l10lpq,0.8386879999999999
ie1t06iaq,0.486168
ic5k15010,1.029076
lb6b02muq,0.4554
idh225010,4.237172
ice154z1q,1.015396
ie0l22npq,0.987016
icrz04jiq,0.863952
iclu60k7q,1.04548
ieg824opq,0.86346
ic9g04020,1.071972
icyr2o020,0.905576
idp610k0q,1.022748
icwy25nrq,0.464628
idf502geq,0.4648
ic0535010,4.585891999999999
ibch01u0q,0.48258
ie8d12atq,0.985768
icrz22uyq,1.023768
jczgm3010,4.238436
ib5y18010,2.34818
icg6ba010,1.02682
icau36klq,2.059956
ie1c2b010,1.028
lb1v13l6q,0.455716
iboeaseoq,0.8638600000000001
idwf03rfq,0.8383280000000001
icn189030,2.814216
ibxa74jzq,0.837724
oda914030,0.477668
ic4573rvq,0.480056
ibf5a7020,2.8085
ict901kkq,0.464216
iegg04czq,0.838096
ibxa70shq,0.8377879999999999
ld9m18oaq,0.455788
icau86010,2.826028
idgga6010,3.4899160000000005
ibu80to9q,0.476608
ibg0b1mzq,0.8385879999999999
ibzg01040,0.962368
idsr01i8q,0.883508
idvw2n010,1.025592
icfdl7bfq,1.023084
ib4106010,0.8903200000000001
ice003gyq,0.4827079999999999
icdm83050,3.491132
ob4ya1020,0.4795
iciif8e7q,1.041436
ocbz13040,0.519204
o5dn02020,0.499856
ids0h0jgq,0.8384879999999999
ibh713f7q,0.488164
idy60iepq,0.83844
lb2z02jhq,0.4553239999999999
j97c22utq,2.043196
ie1h74yeq,1.024548
ibtm8plsq,2.05822
o4g8020s0,0.476772
la7t02rzq,0.4557479999999999
idcg04buq,2.063264
idy60xqyq,0.8380920000000001
ieg654heq,1.022836
idgq020b0,0.8582360000000001
ibw911040,0.942244
ibxa75l4q,0.8381040000000001
ie7l11g8q,0.8385959999999999
idp184dgq,1.024552
ob1001bmq,0.462816
ibwi02080,0.46452
idgbh3020,3.489668
icr3a6n6q,0.715588
id5d08ovq,0.838464
icgm01luq,0.8829239999999999
ictn17o5q,1.041928
idvf35010,1.029216
ibxa79q7q,0.838384
iccz84prq,0.464124
ib4w11k4q,0.838468
idy684ukq,0.8384440000000001
ib3m52010,4.246836
iddn05060,0.8546600000000001
icvz02010,3.50674
ic0604030,3.797764
idnz03jmq,0.479504
ibk301r5q,1.025436
ie4e27xhq,1.044984
ie1u79010,0.905724
idv113dlq,1.023388
ibwm88010,1.028328
ibfh06040,2.781068
icsh10kiq,0.882452
id9o06dsq,0.48344
idb612040,2.823012
idci36e9q,1.0236120000000002
o59283pkq,0.46802
icok20hwq,0.837448
ic4304ccq,1.022864
o5fx3e040,0.4955520000000001
lb2z01bdq,0.454608
idp151zbq,1.016248
ids0g0jbq,0.838248
ibtx54v0q,1.016112
iegm01yqq,2.061096
idx504040,0.8549040000000001
iboi4rakq,2.064176
iblk0ggbq,1.027044
id0n61i4q,1.031792
ibcd07060,0.867144
icn166fdq,2.063148
j8uq400p0,0.548856
icrz26lnq,1.023152
ie1u21050,0.90554
ics905r3q,1.046344
iefk24ufq,1.025636
ibcd41ccq,2.044392
icmd72060,0.871028
idy61tf4q,0.838672
o5hkep0d0,0.4808520000000001
idgg78010,3.523892
ie6k06f1q,0.988472
ie7h08050,0.854508
id1x10dxq,2.051292
idq2bk010,2.787476
ibbt02bvq,0.5302720000000001
iaau210c0,0.853772
idxz03010,4.8016
o53309010,0.50554
la8q99keq,0.455292
ib91m2ojq,1.016128
ie6i02040,0.949188
iblbdhplq,1.02516
id2f05dgq,1.02278
ichy06020,0.8676360000000001
ice063olq,0.480056
idux45gwq,1.0241559999999998
ic7476010,1.025304
ic5y07f6q,1.023772
id0i3yn4q,1.025392
ibwh080i0,0.464384
iaax64dlq,0.83852
idla01020,6.04876
lbb9x4amq,0.45588
laaq02uhq,0.455
j8i0bwu7q,2.0724
idlx12030,2.805668
ibv524m2q,1.025296
ie1b29xiq,1.023364
idda02b4q,0.838584
icft74aiq,1.025164
ib3503wwq,0.8385879999999999
ib1m03040,0.4653
idot61010,1.024956
iciu21qtq,0.837908
ibrl09s6q,2.064396
icwy18miq,0.986964
icls40piq,1.04786
ie0d0sa5q,0.4830680000000001
ibf401040,2.7835
ibt006020,2.7822400000000003
ic6dh1k3q,0.8382799999999999
ibl995ylq,2.063836
o4g206060,0.477316
id5n05t3q,0.882708
ic6dg5n1q,1.025352
lc4e3nw1q,1.510788
ied319010,3.488424
iej403dtq,1.035148
ick411070,2.814704
o5gj17010,0.467244
icdm51040,3.4893400000000003
icmw01vmq,1.045268
ibuc21080,0.8540559999999999
idc736tdq,1.024996
idy695ejq,0.8382639999999999
ib9j0cvcq,1.023116
idy63eowq,0.8378639999999999
ib6v13030,2.779868
ic3m42wsq,1.023672
iaauf1060,0.8542959999999999
id9906z7q,0.464808
ib3507xfq,0.8383719999999999
o46p5p010,0.495932
ic9t08dlq,0.838152
ie4n20030,3.4988
idci27jaq,1.024848
ia0k11010,3.35
ic0451slq,0.838304
ibu521o4q,1.024052
lb8r2gfeq,0.469972
idxr15030,3.488096
ie8c01m3q,0.8383799999999999
ie2221010,0.94766
odqf01bmq,0.457296
id24090c0,0.8601840000000001
id9o12jdq,0.4834640000000001
idor070f0,0.853876
idp449gqq,1.023464
icz612010,3.504952
id0d0mcyq,0.483112
icq903010,1.02674
ibk307ctq,1.026868
lbukx4nuq,1.51366
lcao1eshq,0.462512
ie7g04skq,1.0252
id9o03c8q,0.481944
ib1b87auq,0.8384959999999999
ichy03070,0.906248
iege13090,0.85424
icvba4dwq,0.883324
idut0yxgq,0.4804
ibft03030,2.81142
ic9t09gyq,0.837772
idupb4ztq,1.016788
icrw08030,0.854416
ic9t30a2q,0.883072
ichz02b0q,0.986472
idwg90izq,1.02466
icf855010,1.028188
idiy26050,0.47984
idyz01e9q,0.881724
ie5h62010,4.217604
idgq15050,0.858296
idov0tllq,0.4774600000000001
lbry04l0q,0.463576
icrz34azq,0.864216
ibu9cf010,1.026248
idgg04ztq,2.06098
ics911gmq,1.046968
ic5r0bg5q,0.486764
id0d21izq,0.4828
j8i09we9q,2.044832
ido91x010,1.033716
ics306m3q,1.023184
idx508rdq,0.838448
o58ob6080,0.470232
ibcd050e0,0.867604
o43f01010,0.4951680000000001
icha36i5q,0.863044
icp502wpq,2.0702
idci25kwq,1.024556
icpw1iidq,1.029464
idg803010,4.2311440000000005
idg8b1020,4.289372
ibld13dnq,0.479164
iege170e0,0.8546040000000001
iabg02bqq,0.611012
idxb42010,3.519732
ic7427010,1.025764
iboi6cljq,0.559084
idca28010,1.034112
icjl08030,2.782452
id8i03t4q,1.043376
icrw03050,0.854672
ict903b6q,0.986276
icrw07020,0.854664
ie1c3jitq,1.024336
idx705k8q,0.83846
ibtxb1lfq,1.014648
icpg11aoq,0.4977720000000001
ic9t35lsq,0.838456
idc501060,0.950008
la9x03p8q,0.455308
iaak31orq,0.544208
id2e01ecq,0.843324
ief763bnq,0.482728
ib2k0qpkq,0.8381959999999999
ic4469010,1.0284879999999998
idwbp5010,1.278332
ibyk06rwq,0.883164
ib5d04q7q,2.06356
ibu97j010,1.033896
ic8x53030,3.529928
ich3050b0,0.854576
j8caa2010,5.21
ie7l11geq,0.838304
id0v03ktq,1.0249
ib9171010,1.026296
iege16040,0.8545
idcj04l1q,1.024656
ibnh13gwq,1.045312
ib913fbrq,1.026108
idq2ey010,2.797956
idor110d0,0.854232
id9o27i7q,0.986984
icyr2h050,0.90564
idci31j4q,1.023772
ic2m09bqq,0.838324
icwp03dbq,0.838224
idg204qxq,0.46474
ido992c2q,1.025688
icqa90010,1.025588
idnzm3noq,0.479928
ic5w04huq,2.045928
ibu609u7q,1.025456
iby07l020,3.512596
iac760v3q,0.479888
ibct87n9q,0.4824560000000001
icnk28020,2.804968
ibfr14030,2.782016
ibbse1osq,0.83814
ie1978afq,1.026408
iege120h0,0.854096
o4tu01150,0.468196
ic450klnq,0.479108
icqa2nq0q,1.02556
idp536woq,0.8643360000000001
ice141mdq,1.023572
o4sp040c0,0.5178159999999999
icwx01020,4.230796
idut0cqeq,0.483192
ics489xkq,0.4628
iciu16ksq,1.04272
j8ig05s0q,0.456924
id0n61hqq,1.025312
ib1b05030,0.8548
icjs07020,2.810784
id0r89dnq,1.025332
ie1c1r010,1.035556
ie6d03020,5.101312
ib1b57a7q,0.838368
idxb83020,2.78132
ibvk01080,0.69188
icmdp4050,0.8715360000000001
ibc308y7q,2.044696
idwc42jtq,0.8383120000000001
iegg06akq,0.8385040000000001
idxf20020,2.817268
idmn03020,2.805412
ie8506f1q,1.04464
idut1ddmq,0.482992
iaara2ztq,0.667148
icqr84req,1.023416
ie4i03020,4.214672
iblk55ryq,1.026464
icqa4g010,1.025392
id1lb3t2q,0.7391
ibtx61irq,1.01818
icmd63020,0.866032
idda11d5q,0.8377760000000001
iac541qwq,1.02344
icuq30010,2.824616
ie9m89010,2.810124
ie181h010,1.0267
j9bc59whq,2.044292
id9930kkq,0.464796
ie7j03j6q,0.8440799999999999
ibtt66dfq,0.578972
ic6xbx010,1.025352
ib9j38rpq,1.0224799999999998
idgqa10h0,0.8580399999999999
iboi5di8q,2.056796
idc93a010,1.027324
idjl52eoq,0.463992
lcao0agsq,0.463068
ic40a3cdq,1.024168
idup34uoq,1.024972
idp124auq,1.024224
ic5m19010,1.027244
ib2e02ziq,0.83814
icq90a010,1.026752
o4g201afq,0.457768
ibdp17040,0.8542799999999999
idqx02g1q,0.988068
ibh714zmq,0.46292
ib9j21shq,1.022484
iccz80kvq,0.4636
idlf07010,2.804676
iduy25mnq,0.461768
ibbu01aaq,0.53896
icm607w9q,0.8383799999999999
ib2j01040,2.7829
idme01umq,0.4819600000000001
ib3903030,2.778876
id2f25d7q,0.464948
ic3k07010,0.915584
icgza2jfq,1.0426959999999998
iche05vlq,1.025176
idnza3tmq,0.480384
icjr03hyq,2.06168
iac512afq,1.026092
ibz106c8q,0.988008
ic6m5r010,1.0279
ich303080,0.854392
o52z31030,0.5069640000000001
ibqg02030,3.492312
lb4q06c0q,0.462288
lc1q05xuq,0.4629680000000001
ic8a02040,2.79746
ic9g07020,1.077268
idgb45020,3.4974480000000003
iddn03020,0.8549040000000001
id7r11020,0.854576
id9o46ziq,0.986244
icwy13kuq,0.986476
idc90yf4q,1.025184
idci11knq,1.0224879999999998
ibfg11030,2.815012
iccz84q7q,0.463896
ib2k36zyq,0.8381280000000001
lbhk01c5q,0.456236
icdm16030,3.492832
obxwa1010,0.46296
idux0vmwq,1.025524
idx5a9yqq,0.553976
ic0599ekq,2.061652
ie181u010,1.028004
icq90p010,1.035644
j8qz04090,0.502208
ibee02080,0.4649720000000001
idot04iiq,1.02442
id0b2o010,1.0281559999999998
ib2e01vuq,0.8390000000000001
idgg64010,3.489012
j8uw40040,0.501428
ib1b28020,0.8539399999999999
iduy08tzq,0.464224
ibct98r1q,0.481748
iefk44tzq,1.025732
icv214010,4.232376
ie1n10010,0.85446
ibtx74p2q,1.024816
id9oa0h1q,0.483624
id0k2w010,1.026032
idml08040,2.793492
icdm21050,3.5318440000000004
idxpe5010,0.4799600000000001
ibht14mgq,0.8377680000000001
laa006y9q,0.454892
icok13cnq,0.8385239999999999
ie9m24tkq,2.061452
ie180a010,1.02768
ibts39040,2.828852
o58i03030,0.4966
ibcf13b1q,0.459492
obpx07zuq,0.456808
iblc54zbq,1.016184
iefse1060,3.055972
idy63foqq,0.8384
o4g202020,0.500208
ib3821bkq,0.838568
lbov34ofq,0.462404
id7322030,4.272328
iboi5mieq,2.0623080000000003
obim01050,0.478524
ib4w06z9q,0.837924
ocoe01080,0.479808
ic1326010,3.4898
ibjdb1f6q,0.464116
iegj14j0q,1.025428
o53002060,0.480788
ie0o11viq,2.062084
ib2j05sqq,2.049272
idxd56020,7.119188
ibh714f6q,0.46272
idi518iuq,0.883164
icpf27dgq,0.4648640000000001
icr3210g0,0.8674360000000001
idwc36dgq,0.838304
la8q090y0,0.454404
ib3w49020,0.463664
ic5lc1pjq,1.025688
icph6zq4q,2.062864
ie0d0sa7q,0.480828
icdx98j9q,2.061632
ict707oxq,1.041336
ie1u19050,0.905712
ids0a1020,0.8547600000000001
idjv01010,4.829472
ie1u77050,0.9054
ic4410010,1.027736
icii21h9q,1.041876
ie0d92hhq,0.48278
ic3g09u6q,0.985992
iccza9flq,0.476272
ie2r06030,4.2173120000000015
id0d0lksq,0.480312
j8i0akxtq,2.044608
idi508fyq,0.882712
ibx604xyq,0.501016
ib1311010,4.232332
id1k4jqwq,2.060908
ic5m0h010,1.026772
id9918g4q,0.987328
ib7786020,0.5331239999999999
ic74av010,1.02546
j8d416030,3.54
id1x07bqq,2.042548
iedi18040,3.515424
ibbsm2ilq,1.017424
ib4v19rfq,0.986452
idiy12030,0.481428
ic5y10dmq,1.023152
laa104uzq,0.454468
ie0d09zqq,0.479396
ibxa76gzq,0.8385600000000001
j6gp01mlq,0.16
idsm1b010,4.93832
lbb805n1q,0.45522
ibtx63p8q,0.48212
idrk09lvq,1.046552
ic6dl1qiq,0.863864
ic74bxlyq,1.025236
icwy05lmq,0.464676
iac769t3q,0.480192
icq172haq,0.482528
idl824010,2.779052
j8i0clk4q,2.043464
jbl737joq,2.04276
iby80a020,0.6118
icq169meq,0.482152
ibfb15040,2.783028
ibug50hpq,2.062316
ic5za0osq,0.838192
labq50090,0.454096
idxq37030,1.282956
idcd33gfq,0.863344
icnb24030,2.783696
iblk79rwq,1.027708
idor02060,0.8543360000000001
iduy24lqq,0.464464
iab701050,2.805552
idov86gaq,0.480136
idl004igq,1.047248
ibsm16060,0.538888
idb754hjq,1.02502
idpyc1c8q,0.987664
iegk86010,1.027284
ie1u0g050,0.904684
j8hm06jkq,0.48236
j8i0c1wlq,2.045288
idg269k2q,0.464092
j8rw30010,2.814192
idvw71010,1.02608
ibu530tiq,1.023952
idcd79avq,0.863916
icgy14fpq,0.464804
ibu915010,1.026064
iac723bgq,0.48092
id5d07ctq,0.8386319999999999
idt002g7q,0.464108
icph4iugq,2.063464
ibu619szq,1.025088
lb1o31kvq,0.455032
idy635ztq,0.8383440000000001
icha21oeq,0.862756
icjl01020,2.821532
iby723010,2.7984
lb8s6jd7q,1.510404
idca46010,1.025856
idxo14010,4.232732
ice191i7q,1.026132
ibbsl2k0q,1.023288
ie1971g4q,1.02472
j8hoc4v6q,2.045316
ldxe66010,2.09
ibct1ia6q,0.481164
ics465p8q,0.959984
o57r05020,0.490572
ib91khnxq,1.0240200000000002
idgf01o9q,0.484652
ie1t04qsq,0.49218
lbukc3haq,1.522192
ibw909fnq,0.86972
idgf10k7q,0.485796
iaai03skq,0.838332
ie1p02010,4.824932
iaau01020,0.8541040000000001
id0r1ai2q,1.025524
icaj09g0q,2.0442720000000003
iciu09jcq,0.838176
idot88zkq,1.024856
id0k84010,1.027284
ibh725xzq,0.462976
ic9t30a6q,0.8819879999999999
icnw080h0,0.629312
lc8303vmq,0.455444
icz005050,1.080704
j8i0b2i9q,2.043176
iac566bkq,1.023128
ibct4wzzq,0.477772
icpw3h010,1.025832
o44k04010,0.495292
o4k1nd010,0.4961640000000001
ics339dyq,1.02328
idci32e1q,1.023084
idj501030,3.54782
ic6df3gvq,0.8628520000000001
idp528apq,0.864144
idy61pgqq,0.838576
iaam02jmq,0.667196
ib915s010,1.025536
idb621040,2.781692
idwg08010,1.02686
j8qj15050,0.502484
idyi01u1q,1.046712
ib9j15hzq,1.0222
ie1u0f010,0.906176
icftam010,1.027436
icpw01foq,1.024836
ic6m8o010,1.026384
ibu530qvq,1.02506
iehl05pqq,0.8382799999999999
ibv505seq,1.023236
ibu9dj010,1.027856
ib91hh010,1.028984
idwg0g010,1.0265799999999998
ib2k0tbrq,0.58394
idp524ecq,0.8627
ibbst1030,0.854672
icwy08pwq,0.4647520000000001
icnk21010,3.4888440000000003
j8i0btvbq,2.045952
ibtp82i8q,1.044224
icf841010,1.02806
icdv02klq,1.046088
j8c103050,0.464504
idc722i0q,1.026284
ice1c4xuq,1.025148
idb724diq,1.026964
ibtmaenkq,2.061316
ics332iuq,0.46496
idpya8ifq,0.988472
lbk814atq,0.4617
id1x01iwq,2.044992
id9904wwq,0.46446
ibfo09030,2.8157400000000004
ibv504ysq,1.024248
ichl09scq,0.8669879999999999
ibrma1010,2.8062400000000003
ibcx02qdq,2.059504
ie1h84qxq,1.025764
ibly02mbq,0.987012
icoc15hnq,0.498304
iblc31ghq,1.01562
ibu9gdr4q,1.023468
ic8v35dwq,1.112212
la9k03f7q,0.455716
lb6603j3q,0.45546
ic4518hwq,0.48222
ie373acsq,0.8820879999999999
ibbs10k3q,0.83872
lbpa02fqq,1.7078
ie8d01ndq,0.986364
obpw01j0q,0.4563640000000001
icg6be010,1.02666
ie1101010,1.028064
ocvc02090,0.485756
ie7h03070,0.854424
icko05010,4.2322440000000014
ibsl250a0,0.478236
j8i0bpndq,2.04434
lbx501090,1.773728
iddn11040,0.8543639999999999
lb9901h3q,0.456012
id0o52010,1.027936
ib3w43020,0.465316
ic2i15030,4.237191999999999
ibzc05p1q,1.041644
icco04piq,2.063132
ibwk04cdq,0.4642439999999999
idy62nchq,0.8382360000000001
o44307a20,0.5032
ibxa78ozq,0.83862
icpf31ioq,0.985732
ides03020,1.073468
idid05g7q,0.838516
ido957cfq,1.024508
ibxa84cdq,0.8387760000000001
icii84hrq,1.043248
id2f07g6q,1.023788
idya10huq,0.986076
ib2k42w6q,0.838356
id0o31hcq,0.8640959999999999
icphay010,3.491284
ib915wsxq,1.01542
ibvd22msq,2.045588
ibwfd8010,1.026468
ie1957a9q,1.02664
ieib01nxq,0.843404
lbovnntmq,0.456236
j8qr01030,0.674824
ie2v01020,0.898368
o44x28040,0.48682
idj654ysq,0.465192
icpf11ngq,0.465128
la7t03tcq,0.4557520000000001
iduv15020,1.026448
iddo04z8q,0.843592
obrr02040,0.478512
iabk04040,0.46384
idov80ygq,0.47952
ieaq01yyq,0.46482
id0v02lcq,1.024316
ib3822q8q,0.8380040000000001
idan44020,4.953316
o4tu020q0,0.467396
ic8h13040,4.236584
idcp22010,1.028004
ja2h01090,0.530064
ic7i10nxq,0.987392
ib5715040,0.481848
iebj49010,1.288124
ic450chgq,0.48136
ibv513ycq,1.023448
idg202opq,0.4653560000000001
ibtxb1lhq,1.025288
lb8s66efq,1.512264
idy650suq,0.838384
idbha3u9q,0.554704
ibu9bk010,1.026208
ib91obhkq,1.025736
ibsub3030,2.807048
idb004v9q,0.4834520000000001
iehl05qcq,0.8387879999999999
icdm45070,3.506628
ic3fa5040,2.819384
icyr10050,0.945908
ib91ckgrq,1.016104
lbukz5muq,1.512432
icfcbjp8q,1.025496
ic1r93foq,0.882972
icha43010,1.029164
ic5s09080,0.464976
ibw905d9q,0.865668
ic5p02020,0.464628
idcd14ptq,0.863768
iciic6eiq,1.042684
ib3d05anq,2.063772
idy676itq,0.838224
iboe3hweq,0.864604
j6fl4ancq,0.71
id1x10d9q,2.04356
icdm83070,3.488576
lchr02asq,1.7689560000000002
icqa1sv7q,1.023628
ief763bpq,0.480384
o5el08020,0.522524
ibxa74k4q,0.838132
idp528auq,0.8639879999999999
ie8d04rpq,0.986564
ic0566010,4.972972
ibtp80zlq,1.044532
ic1131030,2.803408
ockf010b0,0.480696
idnt01ebq,1.043868
ie1b34j5q,0.8639120000000001
iddo02l4q,0.843276
idxq33030,1.258148
ibct3epkq,0.4812520000000001
ibca83smq,1.023176
lbx301eqq,1.517776
ie1b40l8q,0.863828
idupc3vlq,0.479912
iehl01l4q,0.8389719999999999
idcc68qfq,1.02356
icpf14rdq,0.98672
idy61xfdq,0.8382879999999999
iege010f0,0.85406
idcc74icq,1.024592
ie1825ecq,1.024852
ic1902020,3.843576
icc224030,1.1067360000000002
ie37zag9q,0.8822959999999999
icxv10030,2.787608
iebn10010,1.289612
ibfh08030,2.786712
icrz27jrq,0.8631840000000001
ibc607yfq,0.490332
idc794010,1.0258
idx706ctq,0.838516
ich602t6q,0.71546
iaaub1090,0.8543040000000001
ie1h61x9q,1.026416
idb002u5q,0.483184
idx201grq,0.843692
icvz42020,2.7782880000000003
ibxb03020,1.4884959999999998
ibl912kjq,2.0619560000000003
ie182k010,1.026992
idg234n9q,0.482756
idjl41svq,0.464488
ibw910twq,0.85044
laad03vtq,0.455276
j8i0cgohq,2.046168
ibxw02svq,0.465508
ico501l4q,0.475972
ibct44z4q,0.481372
ie1qb2dxq,0.988164
idca51z7q,1.026132
iabk04020,0.463932
idok05e5q,1.0243719999999998
icft64010,1.025784
iblc53yvq,0.481912
ibjb03fhq,0.838176
ibdy03udq,0.464024
ib9199010,1.027164
idns08l1q,2.060604
ib2s39nkq,0.838124
idvp53adq,0.842612
ic6905bkq,0.633124
ldxw14010,2.09
idc953010,1.027032
lb1o12ljq,0.454952
iddb03p2q,1.026852
ieag66010,3.500104
lbhx37i6q,0.455684
iddk01muq,2.044932
ibdy07myq,0.465064
obbc10020,0.4986640000000001
ibtxb1lvs,1.024984
ic5v41b7q,0.510296
o5c902030,0.487208
iegj2cd3q,1.026084
